//gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,time
-0.003593,-0.001672,-0.003439,-0.047540,0.021136,0.981860,39588.758046
0.001733,0.005785,-0.006634,-0.056696,-0.011823,0.977374,39588.763013
0.003864,0.004720,-0.003439,-0.077112,-0.004132,0.966571,39588.768047
0.005994,0.000459,0.006149,-0.044428,0.067279,1.018847,39588.773021
0.004929,0.006850,0.000822,-0.027124,0.083026,1.045947,39588.778054
0.011321,0.006850,-0.002373,0.000159,0.062793,1.064258,39588.783039
0.010255,0.005785,-0.006634,-0.020807,-0.004407,1.054187,39588.788023
0.017712,0.002589,-0.004504,-0.061090,-0.036267,1.041095,39588.793038
0.015582,-0.000607,-0.001308,-0.048639,0.002368,1.074237,39588.798018
0.018778,-0.000607,0.002953,-0.022089,0.023333,1.058032,39588.803039
0.005994,-0.000607,0.005083,-0.003870,0.020587,1.049335,39588.808020
-0.001462,-0.002737,-0.002373,-0.024378,-0.020063,1.015460,39588.813033
-0.001462,-0.005933,-0.003439,-0.038385,-0.047345,1.005481,39588.818022
-0.003593,-0.001672,0.004018,-0.047266,-0.001661,0.991015,39588.823041
-0.000397,-0.011259,0.000822,-0.027857,0.055468,1.019580,39588.828020
-0.002528,-0.005933,0.005083,-0.023462,0.067004,1.016192,39588.833037
0.000668,-0.003803,-0.001308,-0.060999,0.038897,0.964282,39588.838019
0.003864,0.000459,-0.001308,-0.073541,0.008136,0.975268,39588.843038
-0.001462,0.002589,-0.001308,-0.049005,-0.000196,1.008227,39588.848022
0.004929,-0.000607,0.001888,-0.018610,0.042010,1.052539,39588.853038
0.009190,0.005785,0.007214,0.007666,0.078265,1.047778,39588.858017
0.011321,0.008981,0.001888,-0.027124,0.038440,1.027545,39588.863045
0.016647,0.004720,-0.005569,-0.063654,-0.027021,1.030108,39588.868026
0.009190,0.002589,-0.000243,-0.020166,-0.037732,1.061694,39588.873036
-0.003593,0.002589,-0.000243,-0.000665,-0.017957,1.104083,39588.878024
-0.000397,0.001524,0.004018,0.024786,0.027636,1.126605,39588.883040
0.001733,-0.001672,0.005083,-0.012201,0.030383,1.061603,39588.888022
0.000668,-0.008064,-0.001308,-0.040308,-0.014936,1.015826,39588.893039
-0.001462,-0.004868,-0.001308,-0.047632,-0.052838,1.025165,39588.898025
-0.008919,-0.009129,-0.001308,-0.035913,-0.004956,1.055102,39588.903017
-0.012115,-0.003803,0.006149,-0.014032,0.066638,1.056384,39588.908046
-0.004658,-0.005933,0.011475,-0.014673,0.075335,1.022601,39588.913021
0.001733,-0.009129,0.006149,-0.033167,0.030383,1.048511,39588.918051
0.009190,-0.000607,-0.002373,-0.040308,-0.024640,0.992114,39588.923016
0.011321,-0.004868,-0.003439,-0.037287,-0.027478,1.009418,39588.928048
0.007060,-0.004868,0.004018,-0.031336,0.011340,1.010058,39588.933010
0.007060,-0.006998,0.002953,0.017187,0.025164,0.997699,39588.938048
-0.001462,-0.001672,0.008279,-0.000574,-0.015851,1.008685,39588.943011
-0.007854,-0.004868,0.002953,-0.004877,-0.057782,1.001727,39588.948050
-0.007854,-0.003803,-0.003439,-0.006799,-0.058606,1.067462,39588.953008
-0.008919,-0.003803,-0.001308,0.001349,-0.002210,1.060504,39588.958043
-0.000397,-0.015520,0.001888,0.008032,0.047870,1.034045,39588.963011
-0.007854,-0.012325,0.010410,-0.003778,0.044116,0.988635,39588.968049
-0.017441,-0.010194,0.004018,-0.047357,-0.019422,0.960071,39588.973015
-0.011050,-0.008064,-0.002373,-0.055780,-0.030683,0.968219,39588.978046
-0.012115,-0.006998,0.000822,-0.043421,0.017016,1.023700,39588.983017
-0.005724,-0.008064,0.002953,-0.032068,0.062976,1.007678,39588.988044
0.002799,-0.006998,0.005083,-0.005060,0.066912,0.987628,39588.993010
0.001733,-0.002737,0.002953,-0.025385,0.025897,0.951098,39588.998055
0.010255,0.000459,-0.001308,-0.054132,-0.031690,0.931231,39589.003012
0.009190,0.000459,-0.003439,-0.047357,-0.019147,0.925921,39589.008050
0.001733,-0.000607,0.002953,-0.009546,0.018023,0.958697,39589.013014
-0.002528,-0.001672,0.002953,0.004187,0.003833,0.991656,39589.018049
0.003864,-0.000607,0.006149,-0.008264,-0.018506,0.969684,39589.023024
0.000668,0.001524,0.002953,-0.044702,-0.068219,0.966845,39589.028049
0.000668,-0.001672,-0.001308,-0.023554,-0.051282,0.963733,39589.033038
-0.012115,-0.004868,0.000822,-0.006433,-0.005780,1.046313,39589.038023
-0.008919,-0.004868,-0.000243,-0.017420,0.051257,0.980212,39589.043040
-0.005724,-0.009129,0.006149,-0.024195,0.035144,0.967486,39589.048025
-0.007854,-0.008064,0.007214,-0.063013,-0.020978,0.970416,39589.053040
-0.003593,-0.008064,0.000822,-0.061548,-0.032605,0.992206,39589.058021
-0.002528,-0.008064,0.000822,-0.091486,0.000903,1.001910,39589.063040
-0.008919,-0.009129,-0.002373,-0.075647,0.052905,0.953753,39589.068026
-0.006789,-0.010194,0.001888,-0.076654,0.037799,0.932239,39589.073044
-0.000397,-0.008064,0.006149,-0.072168,-0.009351,0.922351,39589.078023
-0.006789,-0.011259,0.008279,-0.080042,-0.045331,0.948810,39589.083043
0.001733,-0.005933,-0.003439,-0.107416,-0.038831,0.916858,39589.088022
0.001733,-0.006998,-0.002373,-0.087457,0.018206,0.925555,39589.093042
-0.006789,-0.009129,-0.000243,-0.060266,0.012896,0.906604,39589.098028
-0.005724,-0.011259,0.006149,-0.038202,-0.022077,0.948535,39589.103045
-0.016376,-0.004868,0.004018,-0.096796,-0.050824,0.888110,39589.108028
-0.013180,-0.001672,0.006149,-0.104669,-0.040113,0.927569,39589.113038
-0.003593,0.000459,-0.000243,-0.084711,0.016833,0.957873,39589.118025
0.004929,-0.003803,-0.005569,-0.056421,0.058123,0.956042,39589.123041
-0.000397,0.008981,0.002953,-0.068506,0.034869,0.929583,39589.128021
0.002799,0.002589,0.008279,-0.068964,-0.004773,0.893603,39589.133041
-0.002528,0.014307,0.002953,-0.083429,-0.015393,0.957141,39589.138024
0.009190,0.014307,0.002953,-0.061731,0.021319,0.945971,39589.143041
0.010255,0.014307,-0.001308,-0.015772,0.062335,0.993030,39589.148024
0.015582,0.011111,0.004018,-0.024561,0.045031,0.954944,39589.153039
0.016647,0.010046,0.000822,-0.024561,-0.013105,0.967303,39589.158051
0.014516,0.015372,0.005083,-0.040766,-0.048902,0.947436,39589.163017
0.014516,0.008981,0.000822,-0.010370,-0.023816,0.970141,39589.168052
0.008125,0.014307,-0.000243,-0.029321,0.016833,0.976458,39589.173013
0.001733,0.007915,0.002953,-0.023371,0.012805,0.977466,39589.178051
0.002799,0.006850,0.000822,-0.013025,-0.045789,0.985888,39589.183017
-0.002528,0.003654,0.005083,0.005102,-0.080671,1.003467,39589.188050
0.000668,0.008981,0.005083,-0.030695,-0.048719,1.023059,39589.192046
0.000668,0.008981,0.005083,-0.025293,0.025439,0.978198,39589.197014
0.004929,0.002589,-0.000243,0.001898,0.043750,0.998431,39589.198060
-0.011050,0.003654,-0.000243,0.001898,0.043750,0.998431,39589.202047
-0.008919,-0.008064,0.006149,0.001990,0.026721,1.014636,39589.207007
-0.003593,-0.002737,0.009344,-0.011469,-0.052289,1.068652,39589.212049
0.001733,-0.011259,0.004018,-0.029413,-0.019330,1.007129,39589.217011
0.004929,-0.006998,-0.000243,-0.038477,0.035601,1.032031,39589.222043
0.004929,-0.009129,-0.004504,-0.023920,0.052081,1.009234,39589.227012
0.005994,-0.010194,-0.001308,0.009772,0.016101,0.995868,39589.232041
-0.000397,-0.013390,0.005083,-0.024744,-0.028485,0.943957,39589.237009
-0.002528,-0.012325,0.006149,-0.042963,-0.035718,0.924731,39589.242043
0.002799,-0.004868,0.004018,-0.068506,-0.014203,0.962542,39589.247009
0.002799,-0.003803,-0.006634,-0.015314,0.041735,0.939471,39589.252049
0.005994,-0.003803,0.001888,0.002447,0.030383,0.957782,39589.257013
0.001733,0.001524,-0.003439,-0.029688,-0.005140,0.933886,39589.262044
0.002799,0.003654,0.006149,-0.047540,-0.033521,0.895526,39589.267012
0.003864,0.007915,0.006149,-0.075189,-0.002301,0.931964,39589.272021
0.009190,0.012176,-0.002373,-0.030329,0.060046,0.973895,39589.277044
0.017712,0.012176,-0.005569,0.001990,0.051165,1.009051,39589.282021
0.019843,0.015372,-0.004504,-0.005060,0.034137,1.016467,39589.287037
0.028365,0.007915,0.006149,-0.030786,-0.026288,1.005664,39589.292015
0.024104,0.005785,-0.002373,-0.003412,0.009784,1.028003,39589.297038
0.021973,0.011111,0.004018,0.000342,0.023700,0.996234,39589.302018
0.016647,0.007915,-0.001308,-0.012110,-0.012647,0.997241,39589.307035
0.010255,0.011111,-0.002373,-0.020441,-0.074628,0.963275,39589.312017
0.007060,0.002589,0.005083,-0.023828,-0.075544,1.031665,39589.317041
0.005994,0.005785,0.001888,-0.042230,0.002002,1.022601,39589.322018
0.007060,0.001524,0.001888,-0.013666,0.037707,1.027728,39589.327036
0.002799,0.001524,0.000822,0.013251,0.043750,1.050982,39589.332019
0.004929,0.000459,-0.000243,0.021399,0.013812,1.034411,39589.337038
0.005994,-0.010194,-0.007700,-0.010004,-0.035169,1.035327,39589.342016
0.008125,-0.011259,0.004018,-0.030786,0.001269,0.990466,39589.347040
0.021973,-0.015520,0.007214,-0.029047,0.048236,0.986072,39589.352019
0.024104,-0.009129,0.000822,-0.014398,0.027728,0.966845,39589.357041
0.012386,-0.009129,-0.004504,-0.024927,-0.037366,0.953021,39589.362019
0.005994,-0.003803,-0.000243,-0.068323,-0.080304,0.923907,39589.367041
0.002799,-0.004868,0.000822,-0.060266,-0.048078,0.954760,39589.372017
0.001733,-0.002737,-0.000243,-0.033258,0.001544,0.985888,39589.377040
-0.000397,0.001524,0.004018,0.012152,0.058581,1.012713,39589.382017
0.003864,0.001524,-0.003439,-0.009638,0.061145,0.993945,39589.387040
0.011321,0.000459,-0.000243,-0.036829,0.007861,0.977923,39589.392018
0.017712,0.001524,-0.007700,-0.034357,0.003009,0.983783,39589.397021
0.016647,-0.001672,-0.003439,-0.055689,0.033953,1.014819,39589.402045
0.024104,0.004720,0.002953,-0.052393,0.057025,0.995501,39589.407015
0.023039,0.001524,-0.001308,-0.022455,0.011706,0.964557,39589.412040
0.023039,0.006850,-0.001308,-0.021723,-0.048444,0.986438,39589.417011
0.029430,0.012176,-0.006634,-0.038111,-0.068677,0.940112,39589.422042
0.026234,0.008981,-0.002373,-0.060816,-0.033246,0.935626,39589.427015
0.024104,0.011111,0.002953,-0.041956,0.020587,0.934253,39589.432043
0.017712,0.014307,-0.002373,0.010870,0.013354,0.988086,39589.437015
0.009190,0.015372,-0.002373,-0.005335,-0.040387,1.062060,39589.442051
0.013451,0.015372,-0.005569,-0.021356,-0.075269,1.022693,39589.447015
0.011321,0.010046,-0.001308,-0.048639,-0.050733,1.054919,39589.452054
0.007060,0.010046,-0.000243,-0.027033,0.018573,1.070483,39589.457016
0.013451,0.002589,-0.004504,0.015082,0.024066,1.084491,39589.462045
0.010255,-0.003803,0.004018,0.030920,0.005847,1.079272,39589.467010
0.012386,-0.004868,0.001888,-0.011011,-0.041303,1.015918,39589.472043
0.012386,-0.011259,-0.006634,-0.033350,-0.040662,1.003100,39589.477015
0.010255,-0.019781,-0.003439,-0.004511,-0.017041,1.017932,39589.482048
0.009190,-0.021912,-0.001308,0.000067,0.007403,0.959521,39589.487014
0.003864,-0.018716,0.005083,-0.025568,-0.018415,0.939380,39589.492045
-0.000397,-0.014455,-0.000243,-0.061731,-0.068677,0.881610,39589.497013
-0.003593,-0.009129,-0.005569,-0.080042,-0.077192,0.883624,39589.502053
-0.011050,-0.004868,-0.001308,-0.070337,0.007037,0.943957,39589.507018
-0.007854,0.000459,-0.001308,-0.048914,0.041369,0.955951,39589.512049
0.001733,0.004720,-0.002373,-0.034906,0.053363,0.973346,39589.517011
0.015582,0.012176,-0.003439,-0.034906,0.029651,0.967944,39589.522044
0.015582,0.007915,-0.003439,-0.065668,-0.013013,1.003100,39589.527020
0.018778,0.013242,-0.004504,-0.095972,-0.004132,1.001361,39589.532019
0.019843,-0.001672,-0.004504,-0.053308,0.026721,1.003650,39589.537043
0.014516,0.007915,0.001888,-0.019251,0.021960,1.035419,39589.542020
0.020908,0.002589,-0.002373,-0.032892,-0.041394,1.005023,39589.547043
0.016647,0.006850,-0.001308,-0.085901,-0.107862,0.945880,39589.552026
0.005994,0.008981,-0.008765,-0.108881,-0.068402,0.900836,39589.557040
0.003864,0.012176,-0.001308,-0.092676,-0.040387,0.934619,39589.562019
-0.003593,0.008981,-0.002373,-0.033075,0.010699,0.982318,39589.567045
-0.004658,0.005785,0.001888,-0.022363,0.005297,0.972613,39589.572018
-0.004658,0.007915,-0.000243,-0.060724,-0.035627,0.968127,39589.577041
0.002799,0.011111,-0.005569,-0.076929,-0.035352,0.999804,39589.582017
0.004929,0.005785,-0.005569,-0.054773,0.000811,1.042010,39589.587047
0.004929,0.005785,-0.003439,-0.021082,0.051440,1.028094,39589.592022
0.008125,0.007915,-0.000243,-0.051843,0.028460,0.981494,39589.597039
0.007060,0.001524,0.000822,-0.052484,-0.036817,0.985248,39589.602020
0.001733,0.010046,-0.003439,-0.053217,-0.090558,0.992663,39589.607041
0.002799,-0.000607,-0.004504,-0.038294,-0.050458,1.010516,39589.612022
0.000668,0.002589,-0.001308,-0.014948,-0.028119,1.034320,39589.617047
-0.007854,-0.003803,-0.000243,0.016546,-0.022718,1.003100,39589.622022
-0.008919,-0.002737,0.004018,-0.003504,-0.051923,0.997699,39589.627043
-0.016376,-0.006998,-0.003439,-0.038934,-0.083875,0.957599,39589.632017
-0.018507,0.000459,0.000822,-0.067590,-0.058515,0.971515,39589.637040
-0.022768,0.000459,-0.001308,-0.049372,0.026629,0.981677,39589.642021
-0.021703,-0.000607,-0.000243,-0.013574,0.057208,1.004016,39589.647040
-0.011050,0.000459,-0.002373,-0.016779,0.037341,0.994586,39589.652052
0.002799,0.000459,0.004018,-0.045160,-0.022077,0.950274,39589.657016
0.005994,0.008981,-0.005569,-0.082422,-0.005689,0.914660,39589.662044
0.002799,0.013242,-0.007700,-0.079584,0.023333,0.933154,39589.667013
0.003864,0.013242,-0.008765,-0.016504,0.039355,0.966388,39589.672046
0.007060,0.019633,-0.000243,0.002905,0.014911,0.975635,39589.677019
0.002799,0.013242,-0.003439,-0.016046,-0.036542,0.968768,39589.682045
0.003864,0.021764,-0.001308,-0.056970,-0.070600,0.983142,39589.687016
0.005994,0.016438,-0.008765,-0.055689,-0.025922,1.028461,39589.692041
-0.005724,0.017503,-0.005569,-0.002680,0.010150,1.049335,39589.697018
-0.013180,0.013242,-0.002373,0.025427,-0.007154,1.061969,39589.702047
-0.016376,0.005785,-0.001308,0.002814,-0.040113,1.033404,39589.707015
-0.014246,0.005785,0.001888,-0.033624,-0.071790,1.037158,39589.712046
-0.013180,-0.001672,-0.003439,-0.036371,-0.027478,1.024890,39589.717012
-0.009985,-0.001672,-0.004504,-0.009180,0.012439,1.058124,39589.722056
-0.014246,-0.003803,-0.002373,0.020117,0.036792,1.025439,39589.727016
-0.017441,-0.004868,0.004018,-0.020807,0.014270,0.979571,39589.732045
-0.016376,-0.009129,0.001888,-0.062189,-0.031140,0.934619,39589.737017
-0.013180,-0.000607,0.004018,-0.058985,-0.025647,0.949450,39589.742049
-0.018507,0.006850,-0.007700,-0.049188,0.017199,0.992114,39589.747020
-0.015311,0.005785,-0.002373,-0.016779,0.047870,1.003833,39589.752055
-0.008919,0.010046,-0.008765,-0.024652,0.033679,0.977832,39589.757018
-0.009985,0.007915,0.000822,-0.078760,-0.004682,0.959887,39589.762024
-0.011050,0.006850,-0.003439,-0.037103,0.004748,1.045764,39589.767015
-0.013180,0.011111,-0.002373,-0.009638,0.052447,1.073138,39589.772027
-0.015311,0.005785,-0.004504,-0.020715,0.036975,1.046313,39589.777038
-0.009985,0.003654,-0.003439,-0.067682,-0.014112,1.013171,39589.782028
-0.008919,0.002589,-0.001308,-0.074823,-0.054212,0.979846,39589.787041
-0.005724,0.000459,0.001888,-0.074823,-0.054212,0.979846,39589.791066
-0.005724,0.000459,0.001888,-0.052301,-0.033338,1.036426,39589.796034
-0.019572,-0.000607,-0.000243,-0.037195,0.022784,1.027728,39589.797049
-0.023833,0.000459,-0.003439,-0.037195,0.022784,1.027728,39589.801075
-0.028094,0.003654,-0.003439,-0.023920,0.052813,0.958972,39589.806031
-0.023833,0.005785,-0.001308,-0.054041,0.032763,0.940387,39589.811066
-0.015311,0.001524,0.006149,-0.094599,-0.009717,0.917865,39589.816031
-0.012115,0.006850,0.000822,-0.088098,0.017474,0.935534,39589.821070
-0.013180,0.013242,-0.004504,-0.062647,0.070025,0.979205,39589.826029
-0.003593,0.012176,-0.007700,-0.047540,0.094104,0.983783,39589.831065
-0.006789,0.017503,-0.005569,-0.071344,0.074237,1.009967,39589.836029
-0.000397,0.010046,-0.003439,-0.096155,0.009692,0.973620,39589.841067
0.001733,0.013242,-0.000243,-0.072717,-0.020887,1.019397,39589.846037
0.003864,0.012176,-0.000243,-0.038660,0.018847,1.073321,39589.851068
-0.000397,0.013242,-0.001308,-0.020532,0.045031,1.056933,39589.856031
-0.006789,0.003654,-0.005569,-0.087366,-0.032972,0.994952,39589.861071
-0.017441,-0.001672,0.001888,-0.060083,-0.078199,1.014361,39589.866027
-0.019572,-0.001672,0.000822,0.007574,-0.042218,1.078540,39589.871070
-0.027029,-0.002737,0.004018,-0.009729,0.047412,1.059131,39589.876034
-0.027029,-0.003803,-0.001308,-0.072901,0.067187,0.960162,39589.881068
-0.015311,-0.003803,-0.004504,-0.067682,0.034320,0.904498,39589.886027
-0.020637,-0.004868,-0.004504,-0.026300,-0.002942,0.947986,39589.891070
-0.024898,0.004720,0.002953,-0.007440,0.055377,0.987079,39589.896061
-0.015311,0.000459,0.004018,-0.045892,0.109759,1.001269,39589.901047
-0.007854,0.008981,-0.003439,-0.059168,0.123309,0.918597,39589.906055
-0.000397,0.017503,-0.002373,-0.044336,0.078631,0.930774,39589.911046
0.009190,0.016438,-0.004504,-0.051294,-0.000470,1.030566,39589.916057
0.009190,0.022829,-0.004504,-0.044245,-0.009076,0.999164,39589.921043
0.011321,0.019633,-0.001308,-0.030145,0.041278,1.021136,39589.926056
0.002799,0.022829,0.005083,-0.012476,0.050525,1.073413,39589.931042
-0.006789,0.021764,-0.000243,-0.013757,0.012347,1.072680,39589.936059
-0.001462,0.012176,-0.004504,-0.017328,-0.040845,1.097217,39589.941040
-0.002528,0.014307,-0.003439,-0.005152,-0.039380,1.081470,39589.946062
-0.006789,0.001524,-0.001308,0.001349,-0.006055,1.128436,39589.951044
-0.016376,-0.001672,0.005083,0.017370,0.038348,1.102618,39589.956062
-0.017441,-0.005933,0.004018,-0.024561,0.046313,1.001269,39589.961046
-0.023833,-0.009129,0.002953,-0.051019,0.004382,0.966662,39589.966064
-0.018507,-0.008064,-0.002373,0.035315,-0.018964,0.976733,39589.971044
-0.018507,-0.001672,-0.002373,0.056738,0.018573,1.019763,39589.976059
-0.007854,-0.001672,0.004018,-0.004328,0.126971,0.965106,39589.981049
-0.003593,-0.000607,0.002953,-0.094507,0.123401,0.878589,39589.986056
0.004929,0.010046,0.001888,-0.056146,0.072406,0.881518,39589.991043
-0.001462,0.012176,-0.006634,0.052344,0.032672,1.031665,39589.996065
0.002799,0.015372,-0.002373,0.054724,0.002002,1.110309,39590.001045
0.008125,0.014307,0.001888,0.006842,0.065265,1.032855,39590.006056
0.017712,0.014307,0.005083,-0.046625,0.079730,0.946979,39590.011043
0.017712,0.012176,-0.001308,-0.024378,0.035876,1.012347,39590.016057
0.015582,0.010046,-0.004504,0.033941,-0.043592,1.085956,39590.021063
0.004929,0.001524,0.000822,0.077337,-0.075727,1.124408,39590.026058
-0.005724,-0.001672,0.002953,0.033667,0.008136,1.112231,39590.031061
-0.001462,-0.006998,0.006149,-0.034448,0.053180,1.004382,39590.036031
-0.000397,-0.009129,0.004018,-0.047449,0.046313,0.959247,39590.041083
-0.005724,-0.005933,0.001888,-0.032068,-0.002942,0.942218,39590.046033
-0.006789,-0.006998,0.000822,-0.019525,-0.030042,0.995776,39590.051074
-0.012115,0.004720,-0.000243,-0.038111,0.019488,0.961444,39590.056035
-0.004658,0.004720,0.004018,-0.070429,0.076617,0.951648,39590.061072
0.000668,0.008981,0.006149,-0.066309,0.122485,0.970874,39590.066028
0.010255,0.006850,-0.002373,-0.043512,0.065905,1.021136,39590.071068
0.017712,0.016438,-0.002373,-0.007074,0.011340,1.056750,39590.076031
0.024104,0.018568,-0.009830,-0.020990,0.033862,1.069568,39590.081071
0.024104,0.017503,0.000822,-0.102564,0.082385,1.009692,39590.086033
0.024104,0.004720,0.001888,-0.038751,0.063250,1.019397,39590.091067
0.017712,0.003654,0.002953,0.030279,-0.010816,1.125690,39590.096037
0.010255,-0.000607,0.001888,-0.018244,-0.061170,1.150409,39590.101067
0.009190,-0.008064,-0.006634,-0.087641,-0.088361,1.095386,39590.106031
0.002799,-0.013390,-0.003439,-0.114923,-0.027845,1.013446,39590.111071
-0.003593,-0.014455,0.007214,-0.056238,0.040912,0.997149,39590.116035
-0.016376,-0.019781,0.008279,-0.031244,0.041735,1.015277,39590.121071
-0.008919,-0.015520,0.006149,-0.074823,-0.014295,0.958972,39590.126029
-0.003593,-0.014455,-0.000243,-0.114832,-0.001203,0.880694,39590.131078
-0.005724,-0.011259,-0.002373,-0.134149,0.048510,0.946338,39590.136036
0.003864,-0.005933,-0.001308,-0.106775,0.083667,0.954669,39590.141076
0.016647,-0.006998,0.000822,-0.068414,0.092639,0.932605,39590.146030
0.016647,0.000459,0.007214,-0.096613,0.058947,0.958056,39590.151075
0.018778,0.008981,-0.004504,-0.123438,0.018847,0.927752,39590.156052
0.025169,0.012176,-0.001308,-0.111353,0.014178,0.948901,39590.161044
0.020908,0.012176,0.001888,-0.061640,0.059863,1.013080,39590.166059
0.030495,0.012176,-0.002373,-0.034174,0.066363,1.022326,39590.171042
0.034757,0.012176,0.005083,-0.032434,0.006671,1.059131,39590.176065
0.027300,0.015372,-0.000243,-0.026117,-0.064008,1.053638,39590.181045
0.011321,0.006850,0.000822,-0.036829,-0.054212,1.075427,39590.186061
0.013451,0.008981,-0.000243,-0.061548,-0.009168,1.099139,39590.191045
0.010255,0.003654,-0.000243,-0.025751,0.028460,1.028918,39590.196060
0.014516,0.002589,0.006149,-0.000391,0.016375,1.043017,39590.201043
0.011321,0.006850,0.006149,-0.044519,-0.012281,1.038440,39590.206059
0.014516,0.002589,0.001888,-0.060266,-0.029950,1.008502,39590.211045
0.009190,0.003654,-0.000243,-0.029047,0.016742,1.027545,39590.216058
0.012386,0.004720,0.002953,-0.002130,0.062701,1.060962,39590.221043
0.018778,-0.004868,0.005083,-0.012567,0.062152,1.069659,39590.226058
0.023039,-0.004868,0.006149,-0.038843,-0.011365,1.003741,39590.231050
0.023039,-0.003803,0.004018,-0.032526,-0.059064,0.978106,39590.236066
0.013451,-0.001672,0.002953,-0.035364,-0.019788,1.029559,39590.241047
0.014516,-0.002737,-0.005569,-0.025202,0.014270,1.073688,39590.246062
0.003864,-0.006998,-0.000243,-0.023187,0.009600,1.034869,39590.251046
0.000668,-0.010194,0.007214,-0.027490,-0.016584,1.065448,39590.256052
-0.000397,-0.014455,0.010410,-0.011286,-0.055402,1.129809,39590.261046
0.003864,-0.016586,-0.000243,-0.013666,-0.048810,1.133471,39590.266058
0.004929,-0.020847,0.001888,-0.012384,0.028918,1.093463,39590.271063
0.003864,-0.021912,0.001888,-0.019892,0.066821,1.047778,39590.276060
0.003864,-0.027238,0.004018,-0.046076,0.014270,1.012347,39590.281061
0.004929,-0.020847,0.005083,-0.058985,-0.032605,0.951831,39590.286037
0.001733,-0.014455,0.000822,-0.076654,-0.040387,0.946155,39590.291068
0.009190,-0.008064,0.002953,-0.074640,0.007861,0.990283,39590.296040
0.012386,-0.000607,-0.003439,-0.051294,0.041827,0.956592,39590.301073
0.012386,0.002589,0.000822,-0.060175,0.054004,0.905871,39590.306035
0.008125,0.001524,0.006149,-0.068414,0.015460,0.932605,39590.311076
0.023039,0.008981,0.005083,-0.061548,-0.034070,0.957965,39590.316037
0.025169,0.016438,-0.000243,-0.029047,0.011248,1.009967,39590.321073
0.027300,0.014307,-0.001308,-0.000849,0.047229,1.032489,39590.326035
0.028365,0.010046,-0.003439,-0.045252,-0.029401,1.046588,39590.331074
0.034757,0.000459,-0.000243,-0.026666,-0.099073,1.070849,39590.336031
0.023039,0.001524,0.008279,-0.018793,-0.084607,1.086871,39590.341072
0.013451,0.001524,0.008279,0.005102,-0.036725,1.084491,39590.346030
0.013451,-0.004868,0.006149,0.010138,-0.022077,1.062060,39590.351076
0.002799,-0.006998,-0.000243,-0.012842,-0.050641,1.046130,39590.356035
0.002799,-0.011259,0.000822,-0.062097,-0.095502,1.036151,39590.361073
0.009190,-0.014455,0.002953,-0.061090,-0.076001,1.014453,39590.366030
-0.000397,-0.015520,0.006149,-0.050562,-0.022901,1.047412,39590.371077
-0.008919,-0.016586,0.004018,-0.025568,0.044940,1.070209,39590.376034
-0.002528,-0.014455,-0.000243,-0.033167,0.020861,1.053363,39590.381077
0.003864,-0.016586,-0.001308,-0.082788,-0.041944,0.994037,39590.386037
0.009190,-0.020847,0.005083,-0.072534,-0.058698,0.981219,39590.391073
0.009190,-0.021912,-0.000243,-0.081873,-0.049268,1.011065,39590.396036
0.012386,-0.016586,0.000822,-0.060358,-0.000196,0.981769,39590.401075
0.005994,-0.011259,-0.001308,-0.040125,-0.007703,0.932239,39590.406031
-0.003593,-0.015520,-0.003439,-0.044885,-0.057508,0.972613,39590.411074
-0.006789,-0.009129,0.001888,-0.037103,-0.092115,0.992206,39590.416057
-0.003593,-0.016586,0.004018,-0.037378,-0.053479,0.995685,39590.420056
0.002799,-0.010194,0.000822,-0.036279,0.023242,0.984515,39590.425027
0.004929,-0.011259,-0.002373,-0.035822,0.022235,0.962909,39590.430057
0.008125,-0.008064,-0.003439,-0.052210,-0.014936,0.959704,39590.435028
0.007060,-0.000607,-0.002373,-0.062189,-0.038739,0.957232,39590.440055
-0.001462,-0.001672,-0.000243,-0.089014,-0.051099,1.018939,39590.445020
0.011321,0.004720,0.000822,-0.081873,0.008960,1.061603,39590.450063
0.025169,0.004720,-0.001308,-0.016596,0.013812,1.029651,39590.455028
0.028365,0.004720,-0.007700,0.031012,-0.031964,1.021319,39590.460065
0.018778,0.005785,-0.008765,0.016180,-0.085614,1.005572,39590.465027
0.016647,-0.001672,-0.005569,-0.052667,-0.107221,0.967669,39590.470059
0.011321,-0.002737,0.004018,-0.099176,-0.045606,0.960437,39590.475027
-0.002528,0.002589,0.001888,-0.088648,-0.027478,1.005389,39590.480057
-0.001462,0.000459,0.001888,0.019751,-0.041669,1.109759,39590.485024
-0.015311,0.002589,-0.004504,0.035864,-0.073438,1.157825,39590.490062
-0.013180,-0.010194,-0.000243,-0.042780,-0.098340,1.125049,39590.495024
-0.006789,-0.010194,-0.001308,-0.055963,-0.042585,1.064898,39590.500055
-0.004658,-0.028304,-0.002373,0.010687,-0.027295,1.049335,39590.505027
-0.015311,-0.030434,0.000822,0.060766,-0.029493,1.058764,39590.510060
-0.008919,-0.029369,0.000822,-0.004236,-0.052015,1.015735,39590.515026
-0.003593,-0.027238,-0.008765,-0.096430,-0.098523,0.870074,39590.520061
-0.002528,-0.028304,-0.007700,-0.066583,-0.061811,0.871356,39590.525025
-0.019572,-0.026173,-0.003439,-0.033167,-0.013562,0.983508,39590.530057
-0.034486,-0.021912,-0.000243,-0.029230,0.017566,1.011432,39590.535023
