//gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,time
0.011321,-0.002737,-0.013026,-0.046900,0.006396,0.972888,39532.095701
0.011321,0.001524,-0.017287,-0.068506,-0.019788,0.982043,39532.100683
0.013451,0.004720,-0.019418,-0.087824,-0.076093,0.962268,39532.105696
0.003864,0.003654,-0.023679,-0.097620,-0.103284,0.936358,39532.110688
-0.001462,0.004720,-0.017287,-0.075189,-0.065931,0.947436,39532.115696
-0.000397,0.001524,-0.017287,-0.060816,0.000537,1.004840,39532.120684
0.002799,0.001524,-0.009830,-0.064844,0.001635,0.995501,39532.125701
0.002799,-0.001672,-0.017287,-0.074365,-0.046338,0.962634,39532.130682
0.002799,0.003654,-0.020483,-0.084894,-0.077924,0.976550,39532.135701
0.004929,0.003654,-0.022613,-0.102930,-0.047528,1.024524,39532.140689
0.011321,0.004720,-0.019418,-0.073450,0.008960,0.987353,39532.145701
0.008125,0.000459,-0.013026,-0.062464,0.025256,0.982226,39532.150685
0.002799,0.005785,-0.013026,-0.096521,-0.015485,0.976733,39532.155706
0.018778,0.003654,-0.016222,-0.093958,-0.084424,0.977832,39532.160684
0.015582,0.010046,-0.029005,-0.071253,-0.081037,0.972888,39532.165700
0.012386,0.006850,-0.023679,-0.082971,-0.029859,0.998797,39532.170680
0.010255,0.006850,-0.019418,-0.073084,0.004565,0.982409,39532.175699
0.009190,0.006850,-0.016222,-0.042963,-0.044873,0.955951,39532.180704
0.004929,0.006850,-0.011961,-0.077753,-0.081403,0.999988,39532.185675
0.003864,0.007915,-0.014091,-0.098444,-0.095594,1.007495,39532.190723
0.007060,0.002589,-0.030070,-0.076196,-0.053479,1.005481,39532.195684
-0.002528,0.004720,-0.015157,-0.033624,-0.010907,1.035327,39532.200717
-0.002528,-0.001672,-0.013026,-0.033441,0.000537,1.032214,39532.205675
0.007060,-0.002737,-0.013026,-0.103662,-0.054761,0.997790,39532.210714
-0.000397,-0.003803,-0.022613,-0.095423,-0.085614,0.947802,39532.215680
0.002799,0.002589,-0.020483,-0.075189,-0.071241,0.982226,39532.220710
0.002799,0.000459,-0.021548,-0.063288,-0.003949,1.019855,39532.225676
-0.000397,0.000459,-0.017287,-0.072077,-0.016401,0.992663,39532.230713
0.008125,0.000459,-0.010896,-0.082422,-0.057050,0.934985,39532.235671
0.003864,0.003654,-0.014091,-0.091944,-0.070966,0.978930,39532.240715
-0.001462,0.008981,-0.018352,-0.095239,-0.065564,1.004748,39532.245673
0.005994,0.011111,-0.022613,-0.067865,-0.006971,1.014453,39532.250722
-0.001462,0.007915,-0.022613,-0.055048,0.031298,1.003100,39532.254697
-0.001462,0.007915,-0.022613,-0.065302,-0.026654,1.022235,39532.259671
0.005994,0.007915,-0.014091,-0.065302,-0.026654,1.022235,39532.260719
0.015582,0.003654,-0.013026,-0.082697,-0.087079,1.030383,39532.264693
0.015582,0.002589,-0.017287,-0.088465,-0.094403,1.013354,39532.269673
0.013451,0.002589,-0.020483,-0.069788,-0.064283,0.998431,39532.274700
0.004929,0.003654,-0.026874,-0.059900,-0.030317,1.018298,39532.279671
0.005994,-0.000607,-0.016222,-0.064020,-0.040937,1.000445,39532.284689
-0.002528,0.002589,-0.011961,-0.079126,-0.075269,0.955493,39532.289672
0.000668,0.001524,-0.013026,-0.095148,-0.104932,0.960620,39532.294677
-0.003593,0.002589,-0.020483,-0.075464,-0.057965,1.022693,39532.299694
-0.004658,0.005785,-0.018352,-0.048822,-0.000287,1.018573,39532.304666
-0.000397,0.008981,-0.021548,-0.065759,0.015094,1.012988,39532.309696
0.001733,-0.000607,-0.016222,-0.091944,-0.026654,0.999347,39532.314661
0.005994,0.002589,-0.016222,-0.087457,-0.078199,1.021502,39532.319695
0.007060,0.002589,-0.017287,-0.067590,-0.063459,1.036609,39532.324668
0.010255,0.005785,-0.025809,-0.063654,-0.023084,1.045856,39532.329708
0.013451,0.000459,-0.023679,-0.073175,0.000537,1.005847,39532.334670
0.013451,0.003654,-0.018352,-0.082788,-0.057874,0.995959,39532.339697
0.003864,-0.000607,-0.013026,-0.074732,-0.115186,0.985980,39532.344671
0.001733,0.000459,-0.013026,-0.078485,-0.122785,1.041827,39532.349706
-0.001462,0.000459,-0.021548,-0.087549,-0.060346,1.012897,39532.354669
-0.011050,0.004720,-0.022613,-0.066767,-0.018323,1.004748,39532.359698
-0.009985,0.000459,-0.017287,-0.053308,-0.030042,1.013080,39532.364667
-0.001462,-0.000607,-0.015157,-0.083338,-0.071973,1.030017,39532.369697
-0.003593,-0.004868,-0.016222,-0.093408,-0.081311,0.998248,39532.374668
-0.004658,0.003654,-0.016222,-0.098993,-0.037824,0.995501,39532.379695
0.008125,0.004720,-0.024744,-0.072992,0.031573,1.012622,39532.384671
0.002799,0.001524,-0.021548,-0.060907,0.013720,1.028552,39532.389696
0.014516,-0.000607,-0.017287,-0.083978,-0.043317,0.987628,39532.394668
0.014516,-0.001672,-0.016222,-0.104578,-0.089917,0.995044,39532.399696
0.014516,0.007915,-0.015157,-0.101190,-0.073346,0.988452,39532.404666
0.005994,0.002589,-0.018352,-0.065943,-0.035443,0.998706,39532.409705
0.000668,0.011111,-0.023679,-0.060266,-0.023175,1.014270,39532.414668
0.002799,0.003654,-0.020483,-0.077387,-0.066205,0.986621,39532.419697
0.001733,0.005785,-0.019418,-0.085077,-0.106672,0.991198,39532.424693
-0.005724,0.000459,-0.018352,-0.078302,-0.097150,1.010974,39532.429682
0.003864,0.002589,-0.016222,-0.060816,-0.002210,1.037066,39532.434689
-0.004658,-0.002737,-0.024744,-0.056055,-0.014844,1.013721,39532.439673
-0.004658,0.002589,-0.022613,-0.089472,-0.064923,1.022143,39532.444697
-0.002528,-0.001672,-0.018352,-0.108606,-0.077192,1.019397,39532.449673
0.007060,-0.004868,-0.013026,-0.085169,-0.033521,0.998980,39532.454694
0.008125,0.000459,-0.016222,-0.042871,0.002276,1.010333,39532.459670
0.001733,0.002589,-0.021548,-0.061914,-0.003583,1.014270,39532.464705
0.009190,0.002589,-0.023679,-0.110986,-0.051648,0.969134,39532.469674
0.010255,0.005785,-0.022613,-0.109613,-0.098706,0.941760,39532.474701
0.003864,0.000459,-0.015157,-0.090662,-0.078107,1.017566,39532.479675
-0.000397,0.005785,-0.016222,-0.061273,-0.008161,1.058948,39532.484694
0.003864,0.004720,-0.021548,-0.064386,-0.007245,1.030383,39532.489676
0.004929,0.006850,-0.024744,-0.086176,-0.046521,0.992114,39532.494695
0.000668,0.000459,-0.023679,-0.100366,-0.087812,1.031482,39532.499673
0.000668,0.000459,-0.013026,-0.075006,-0.078565,1.046222,39532.504694
0.000668,-0.001672,-0.019418,-0.058435,-0.025922,1.043017,39532.509669
0.002799,-0.002737,-0.015157,-0.052942,0.011157,1.013904,39532.514695
-0.001462,-0.005933,-0.017287,-0.069605,-0.028302,1.004657,39532.519673
0.003864,-0.001672,-0.023679,-0.082880,-0.078107,0.970050,39532.524698
-0.001462,-0.003803,-0.019418,-0.083704,-0.079206,0.970782,39532.529680
0.002799,-0.000607,-0.018352,-0.088556,-0.029218,0.981952,39532.534697
0.004929,-0.003803,-0.015157,-0.078302,0.014453,0.994311,39532.539673
0.005994,0.000459,-0.020483,-0.064020,0.000995,0.960437,39532.544675
0.003864,0.004720,-0.018352,-0.092035,-0.051282,0.978656,39532.549707
0.005994,0.008981,-0.021548,-0.111994,-0.076368,1.011889,39532.554670
0.012386,0.004720,-0.021548,-0.083521,-0.037732,1.013537,39532.559700
0.014516,0.004720,-0.015157,-0.044153,0.017566,1.011615,39532.564667
0.008125,0.004720,-0.021548,-0.053858,0.009692,1.030841,39532.569702
0.007060,0.007915,-0.021548,-0.068964,-0.046796,1.002460,39532.574670
0.008125,0.003654,-0.029005,-0.084070,-0.092298,1.018756,39532.579704
0.004929,-0.000607,-0.021548,-0.063013,-0.075818,1.006396,39532.584668
0.003864,-0.003803,-0.019418,-0.048822,-0.027936,1.051257,39532.589702
0.008125,0.000459,-0.014091,-0.060083,-0.000470,1.014270,39532.594669
0.002799,-0.002737,-0.018352,-0.078760,-0.039746,0.972339,39532.599703
0.002799,-0.003803,-0.020483,-0.080133,-0.085157,0.956775,39532.604676
-0.002528,-0.001672,-0.020483,-0.091486,-0.081403,0.998431,39532.609700
-0.003593,-0.003803,-0.020483,-0.076380,-0.016767,0.982684,39532.614670
0.000668,0.001524,-0.016222,-0.049097,0.020678,0.979571,39532.619706
-0.003593,-0.002737,-0.017287,-0.071985,-0.000745,0.978290,39532.624668
0.003864,0.001524,-0.018352,-0.094049,-0.057691,0.965381,39532.629705
0.008125,-0.002737,-0.025809,-0.086633,-0.066755,0.967486,39532.634669
0.004929,0.004720,-0.019418,-0.079767,-0.031324,0.986072,39532.639701
0.002799,-0.003803,-0.019418,-0.061273,0.018756,1.009234,39532.644668
0.011321,0.004720,-0.014091,-0.048273,0.008960,0.995501,39532.649703
0.010255,0.000459,-0.019418,-0.069696,-0.051557,0.983050,39532.654670
0.009190,0.004720,-0.022613,-0.089380,-0.090741,0.990741,39532.659711
0.011321,-0.002737,-0.024744,-0.092676,-0.055127,1.000628,39532.664688
0.002799,-0.003803,-0.019418,-0.058252,-0.019422,0.990466,39532.669676
0.003864,-0.006998,-0.014091,-0.035547,-0.007978,0.977649,39532.674697
0.004929,0.002589,-0.015157,-0.075189,-0.035169,0.968951,39532.679674
-0.001462,-0.003803,-0.021548,-0.093958,-0.084974,0.932513,39532.684696
0.000668,0.007915,-0.023679,-0.093775,-0.071881,0.926654,39532.689671
-0.001462,0.003654,-0.021548,-0.090021,-0.001111,0.969409,39532.694702
-0.001462,0.002589,-0.015157,-0.057337,0.025073,0.992846,39532.699678
0.007060,0.005785,-0.016222,-0.057428,-0.017133,0.984057,39532.704694
0.005994,0.006850,-0.017287,-0.085993,-0.047071,0.978839,39532.709677
0.009190,0.007915,-0.024744,-0.110620,-0.065931,0.989917,39532.714701
0.017712,0.008981,-0.020483,-0.087000,-0.023816,0.978290,39532.719680
0.012386,-0.001672,-0.026874,-0.050745,0.011340,1.005206,39532.724695
0.011321,0.003654,-0.010896,-0.046442,-0.014936,0.999438,39532.729680
0.009190,0.003654,-0.017287,-0.079035,-0.081952,0.998614,39532.734695
0.003864,-0.001672,-0.018352,-0.078119,-0.107038,0.979846,39532.739677
0.000668,0.002589,-0.025809,-0.084436,-0.073896,1.008777,39532.744705
0.000668,-0.002737,-0.017287,-0.072901,-0.007611,0.997882,39532.749675
-0.004658,-0.005933,-0.018352,-0.037561,-0.001020,0.981860,39532.754698
-0.006789,-0.001672,-0.014091,-0.059717,-0.036817,0.963458,39532.759670
0.000668,-0.005933,-0.016222,-0.112268,-0.066663,0.972522,39532.764694
0.001733,-0.004868,-0.023679,-0.105036,-0.057965,0.949450,39532.769674
0.001733,0.004720,-0.023679,-0.066400,-0.015393,0.954486,39532.774698
0.008125,-0.000607,-0.019418,-0.055689,0.021136,1.006305,39532.779673
0.009190,-0.002737,-0.018352,-0.088190,-0.026197,0.990832,39532.784695
0.014516,0.002589,-0.017287,-0.102930,-0.081311,0.909808,39532.789672
0.005994,0.006850,-0.016222,-0.093317,-0.077466,0.934253,39532.794676
0.008125,0.012176,-0.023679,-0.085535,-0.018048,0.991656,39532.799710
0.008125,0.007915,-0.027940,-0.075647,0.012255,1.011706,39532.804672
0.001733,0.001524,-0.018352,-0.048181,-0.013379,0.971606,39532.809701
0.004929,0.007915,-0.014091,-0.063104,-0.062177,1.016284,39532.814670
0.008125,0.002589,-0.023679,-0.104120,-0.083509,1.027362,39532.819710
0.009190,0.000459,-0.018352,-0.102930,-0.043866,0.994861,39532.824671
-0.001462,-0.000607,-0.021548,-0.049829,0.001727,0.963916,39532.829704
0.004929,0.000459,-0.020483,-0.053949,-0.008710,1.029101,39532.834672
0.001733,-0.003803,-0.017287,-0.070337,-0.064649,0.993762,39532.839697
0.004929,-0.001672,-0.020483,-0.080042,-0.101361,0.942767,39532.844673
-0.001462,0.000459,-0.018352,-0.100549,-0.072339,0.928668,39532.849701
0.002799,0.002589,-0.029005,-0.084986,-0.016034,0.986163,39532.854674
0.003864,0.000459,-0.023679,-0.048090,0.002642,0.965106,39532.859703
-0.004658,0.003654,-0.017287,-0.063562,-0.032148,0.956958,39532.863702
-0.004658,0.003654,-0.017287,-0.101831,-0.068494,0.960528,39532.868662
-0.007854,-0.001672,-0.015157,-0.101831,-0.068494,0.960528,39532.869710
0.004929,0.005785,-0.018352,-0.108606,-0.068036,0.982867,39532.873710
0.004929,0.005785,-0.018352,-0.065943,-0.007337,0.997424,39532.878666
0.004929,0.005785,-0.024744,-0.065943,-0.007337,0.997424,39532.879711
0.003864,0.005785,-0.018352,-0.040399,0.020495,1.017383,39532.883703
0.009190,-0.004868,-0.019418,-0.069422,-0.003492,1.029742,39532.888661
0.009190,0.001524,-0.018352,-0.110437,-0.072614,0.994403,39532.893705
0.007060,-0.001672,-0.021548,-0.082239,-0.077558,0.940112,39532.898665
0.001733,0.003654,-0.017287,-0.066767,-0.050183,1.008960,39532.903699
0.004929,-0.001672,-0.029005,-0.062830,-0.008985,1.026355,39532.908658
0.001733,0.002589,-0.025809,-0.054865,-0.032148,0.972064,39532.913695
-0.001462,0.001524,-0.018352,-0.085626,-0.073987,0.908435,39532.918660
-0.002528,0.000459,-0.013026,-0.112818,-0.114911,0.963183,39532.923672
-0.000397,0.000459,-0.018352,-0.084986,-0.061170,0.985339,39532.928693
-0.003593,0.003654,-0.021548,-0.054315,0.001452,0.973529,39532.933681
-0.002528,0.007915,-0.024744,-0.051019,0.017932,0.973254,39532.938694
0.003864,0.004720,-0.023679,-0.071253,-0.032788,1.003741,39532.943678
0.003864,0.004720,-0.020483,-0.096704,-0.060804,0.989184,39532.948690
0.012386,-0.000607,-0.018352,-0.094507,-0.064466,0.957782,39532.953679
0.010255,0.006850,-0.020483,-0.080774,-0.015577,0.991748,39532.958690
0.004929,0.005785,-0.022613,-0.061182,0.011981,1.023059,39532.963679
0.001733,0.007915,-0.019418,-0.057428,-0.030225,0.988635,39532.968690
0.001733,0.001524,-0.018352,-0.091394,-0.073438,0.989459,39532.973677
0.004929,0.004720,-0.015157,-0.093317,-0.080213,1.023242,39532.978687
0.002799,-0.001672,-0.017287,-0.045252,-0.039197,1.013721,39532.983680
0.001733,0.001524,-0.020483,-0.036096,0.013995,1.037799,39532.988697
0.005994,-0.000607,-0.025809,-0.063562,-0.012098,1.005847,39532.993682
0.003864,-0.004868,-0.017287,-0.089014,-0.084241,0.975451,39532.998695
-0.004658,-0.001672,-0.017287,-0.074182,-0.063642,1.008227,39533.003675
0.001733,-0.003803,-0.016222,-0.066492,-0.007245,1.009418,39533.008693
-0.003593,-0.000607,-0.021548,-0.067133,0.010791,0.961627,39533.013683
-0.005724,0.005785,-0.025809,-0.071619,-0.031781,0.951190,39533.018693
-0.002528,0.004720,-0.025809,-0.103021,-0.079572,1.001910,39533.023679
-0.000397,0.004720,-0.020483,-0.108698,-0.051740,0.992846,39533.028693
-0.004658,-0.001672,-0.016222,-0.073267,0.003558,0.993304,39533.033675
0.003864,0.007915,-0.018352,-0.058710,0.030291,1.026263,39533.038687
0.002799,0.005785,-0.021548,-0.071893,-0.011274,1.047229,39533.043673
0.004929,0.004720,-0.024744,-0.077753,-0.061902,1.021045,39533.048663
0.005994,-0.001672,-0.023679,-0.093958,-0.077192,0.996234,39533.053704
0.005994,-0.001672,-0.019418,-0.081507,-0.018964,1.023974,39533.058665
0.005994,-0.001672,-0.014091,-0.058710,0.003100,1.024249,39533.063702
0.003864,0.001524,-0.020483,-0.053766,-0.022809,0.976367,39533.068671
-0.001462,-0.000607,-0.024744,-0.086450,-0.081769,0.985980,39533.073707
-0.006789,0.005785,-0.025809,-0.095239,-0.094129,0.975635,39533.078661
-0.002528,-0.000607,-0.020483,-0.079401,-0.048719,0.982409,39533.083704
-0.001462,-0.000607,-0.013026,-0.066950,0.004382,0.971698,39533.088663
-0.002528,-0.003803,-0.016222,-0.067590,0.008960,0.986163,39533.093715
-0.000397,0.003654,-0.019418,-0.086817,-0.043500,0.965838,39533.098662
-0.004658,0.004720,-0.029005,-0.089746,-0.066663,0.978930,39533.103700
0.001733,0.006850,-0.017287,-0.102289,-0.036817,0.997882,39533.108663
0.003864,0.002589,-0.019418,-0.085352,0.017749,1.012988,39533.113702
0.005994,0.003654,-0.021548,-0.030969,0.022143,1.012164,39533.118667
0.009190,0.005785,-0.019418,-0.059168,-0.015027,1.023059,39533.123709
0.000668,0.006850,-0.026874,-0.099085,-0.061628,0.995685,39533.128677
0.008125,0.003654,-0.025809,-0.101831,-0.074170,0.981769,39533.133706
-0.001462,0.000459,-0.017287,-0.063196,-0.024366,0.999713,39533.138667
0.001733,0.002589,-0.014091,-0.044336,0.000537,1.053546,39533.143700
0.008125,0.002589,-0.017287,-0.064295,-0.023908,1.010425,39533.148666
0.005994,0.000459,-0.023679,-0.097711,-0.082410,0.974811,39533.153701
0.002799,-0.002737,-0.025809,-0.093317,-0.079938,0.965838,39533.158668
-0.003593,0.000459,-0.018352,-0.091028,-0.034436,1.009967,39533.163697
-0.004658,0.000459,-0.020483,-0.065027,0.009234,0.994677,39533.168662
-0.006789,0.000459,-0.016222,-0.060632,-0.010175,0.983691,39533.173681
-0.006789,0.003654,-0.020483,-0.088465,-0.039930,0.987628,39533.178691
-0.004658,0.006850,-0.024744,-0.093317,-0.077466,1.011249,39533.183686
-0.001462,0.002589,-0.023679,-0.081415,-0.040204,0.999713,39533.188696
0.002799,0.005785,-0.018352,-0.080683,0.036792,1.013171,39533.193680
0.003864,-0.000607,-0.013026,-0.062006,0.029101,1.015643,39533.198689
0.008125,0.003654,-0.021548,-0.062189,-0.036908,1.018298,39533.203671
-0.001462,0.001524,-0.024744,-0.076471,-0.067395,1.012897,39533.208699
0.002799,0.004720,-0.024744,-0.101007,-0.080487,1.007403,39533.213677
0.005994,-0.001672,-0.018352,-0.092127,-0.026654,1.008777,39533.218691
0.000668,0.002589,-0.014091,-0.052027,0.004474,0.992572,39533.223679
-0.000397,0.001524,-0.016222,-0.049646,-0.030591,1.000812,39533.228694
-0.002528,0.002589,-0.021548,-0.089563,-0.077924,1.003192,39533.233674
-0.004658,0.000459,-0.022613,-0.096796,-0.071332,0.987994,39533.238689
-0.001462,0.004720,-0.022613,-0.070246,-0.020978,1.006946,39533.243675
0.002799,-0.000607,-0.019418,-0.053674,0.017016,1.034228,39533.248692
0.010255,0.001524,-0.014091,-0.067224,-0.000837,1.018664,39533.253675
0.010255,-0.001672,-0.017287,-0.086908,-0.046704,0.991473,39533.258692
-0.001462,0.007915,-0.022613,-0.099176,-0.080396,0.983233,39533.263678
0.000668,0.005785,-0.023679,-0.090570,-0.050458,1.032947,39533.268693
0.004929,0.007915,-0.023679,-0.062189,0.009234,1.038714,39533.273679
0.004929,0.000459,-0.018352,-0.059900,-0.002027,1.024707,39533.278692
0.004929,0.001524,-0.017287,-0.075372,-0.048627,1.002643,39533.283679
0.001733,0.002589,-0.018352,-0.093775,-0.093213,1.011432,39533.288675
-0.000397,0.003654,-0.027940,-0.086359,-0.055860,1.015552,39533.293703
-0.003593,0.002589,-0.019418,-0.070703,-0.006879,1.024432,39533.298665
-0.001462,-0.003803,-0.017287,-0.051203,0.020221,1.034411,39533.303707
0.000668,-0.002737,-0.016222,-0.066950,-0.029584,1.037250,39533.308661
0.004929,-0.002737,-0.017287,-0.089105,-0.071790,0.988086,39533.313711
-0.003593,-0.001672,-0.025809,-0.119226,-0.081037,0.986712,39533.318675
0.000668,-0.002737,-0.024744,-0.095972,-0.021619,0.994311,39533.323714
-0.004658,-0.005933,-0.019418,-0.047174,0.000354,1.004657,39533.328665
0.003864,-0.003803,-0.014091,-0.034174,-0.031324,0.977466,39533.333701
0.007060,-0.000607,-0.017287,-0.090570,-0.077832,0.989825,39533.338668
0.003864,-0.000607,-0.024744,-0.119043,-0.086530,0.946338,39533.343716
-0.002528,0.006850,-0.022613,-0.094141,-0.045057,0.951739,39533.348670
-0.002528,0.005785,-0.024744,-0.054041,0.011065,1.003833,39533.353707
-0.002528,0.002589,-0.017287,-0.053583,0.004474,1.042651,39533.358664
0.000668,-0.000607,-0.018352,-0.085626,-0.042035,1.004931,39533.363703
0.003864,0.003654,-0.014091,-0.103571,-0.074079,0.985705,39533.368667
0.002799,0.004720,-0.027940,-0.096430,-0.039746,1.017566,39533.373710
0.011321,0.004720,-0.026874,-0.068048,0.008410,1.050891,39533.378672
0.004929,0.001524,-0.025809,-0.038385,0.015185,1.007861,39533.383702
0.004929,0.004720,-0.013026,-0.058618,-0.040937,0.994586,39533.388669
0.005994,0.001524,-0.014091,-0.084802,-0.083142,1.004291,39533.393707
0.010255,0.004720,-0.023679,-0.102381,-0.091382,0.992206,39533.398673
0.001733,0.002589,-0.026874,-0.076837,-0.028577,0.973712,39533.403718
-0.000397,0.007915,-0.023679,-0.052118,-0.003125,1.014361,39533.408665
-0.001462,0.003654,-0.016222,-0.048181,-0.031507,0.997607,39533.413698
-0.003593,-0.001672,-0.017287,-0.076013,-0.079389,0.997241,39533.418661
0.003864,0.002589,-0.017287,-0.106867,-0.085065,0.971972,39533.423681
-0.000397,0.004720,-0.024744,-0.084802,-0.036359,1.017840,39533.428689
0.002799,0.000459,-0.024744,-0.036463,0.003741,1.050433,39533.433677
0.001733,0.000459,-0.017287,-0.035913,-0.011457,1.047229,39533.438694
-0.003593,-0.008064,-0.020483,-0.062189,-0.058057,1.002551,39533.443677
0.002799,-0.004868,-0.017287,-0.095606,-0.087445,0.989276,39533.448690
-0.002528,-0.003803,-0.023679,-0.085718,-0.047071,0.987536,39533.453680
-0.004658,0.001524,-0.020483,-0.064661,-0.007520,1.012988,39533.458703
-0.002528,-0.008064,-0.024744,-0.057337,-0.002393,0.999164,39533.463676
-0.006789,-0.002737,-0.019418,-0.079218,-0.057691,0.990008,39533.468690
-0.006789,-0.003803,-0.018352,-0.105493,-0.058698,0.976367,39533.473684
-0.000397,0.002589,-0.018352,-0.081781,-0.004682,0.981219,39533.478701
-0.000397,0.001524,-0.025809,-0.081781,-0.004682,0.981219,39533.482696
0.001733,0.002589,-0.025809,-0.054041,0.015551,0.997882,39533.487696
0.002799,0.001524,-0.019418,-0.065210,-0.018232,0.980578,39533.492694
0.007060,0.002589,-0.015157,-0.095148,-0.075727,0.984057,39533.497677
0.005994,0.004720,-0.016222,-0.113642,-0.078656,0.981311,39533.502697
0.004929,0.006850,-0.020483,-0.092035,-0.034162,0.987903,39533.507677
0.003864,0.008981,-0.024744,-0.045526,0.003466,1.016467,39533.512700
-0.003593,0.005785,-0.022613,-0.045801,-0.020154,1.024249,39533.517678
0.002799,0.001524,-0.016222,-0.082605,-0.064283,0.991473,39533.522700
-0.004658,0.000459,-0.017287,-0.098169,-0.091108,0.969226,39533.527676
0.001733,0.002589,-0.018352,-0.076196,-0.042401,0.998614,39533.532705
0.000668,0.003654,-0.024744,-0.049005,0.000903,1.031207,39533.537703
-0.004658,0.000459,-0.024744,-0.053308,0.004474,1.019946,39533.542667
0.000668,-0.001672,-0.025809,-0.087824,-0.054395,0.984515,39533.547707
0.000668,-0.005933,-0.011961,-0.090112,-0.086164,0.982043,39533.552674
-0.000397,-0.002737,-0.016222,-0.087732,-0.061261,0.990008,39533.557715
0.000668,-0.001672,-0.017287,-0.067133,-0.002942,0.989001,39533.562672
-0.004658,-0.000607,-0.024744,-0.080133,-0.031049,0.961627,39533.567707
-0.006789,0.002589,-0.022613,-0.086450,-0.071698,0.968036,39533.572671
-0.005724,-0.006998,-0.020483,-0.091577,-0.070142,0.985614,39533.577708
-0.001462,-0.002737,-0.018352,-0.079126,-0.011090,0.999438,39533.582673
0.003864,-0.003803,-0.020483,-0.058801,0.016558,1.007037,39533.587709
0.002799,0.001524,-0.026874,-0.052301,-0.013105,0.985156,39533.592681
0.003864,0.002589,-0.022613,-0.091760,-0.065564,0.981585,39533.597710
-0.002528,-0.000607,-0.024744,-0.121698,-0.079938,0.951648,39533.602673
0.000668,-0.000607,-0.019418,-0.097528,-0.028485,0.976001,39533.607708
0.001733,0.001524,-0.017287,-0.049921,0.008593,0.997790,39533.612675
-0.000397,0.001524,-0.020483,-0.040674,0.004748,1.020312,39533.617713
0.001733,0.008981,-0.021548,-0.084162,-0.042310,0.980853,39533.622675
-0.002528,-0.000607,-0.025809,-0.097437,-0.069135,0.944598,39533.627707
-0.002528,-0.000607,-0.017287,-0.081873,-0.032788,0.961902,39533.632672
0.008125,0.002589,-0.017287,-0.071344,0.004840,0.996783,39533.637708
0.011321,0.003654,-0.022613,-0.051752,0.015002,0.985797,39533.642671
0.004929,0.002589,-0.025809,-0.077020,-0.050092,0.971972,39533.647707
0.005994,0.005785,-0.023679,-0.101648,-0.081403,0.959338,39533.652670
-0.000397,0.002589,-0.022613,-0.099176,-0.080121,0.994769,39533.657710
-0.003593,0.004720,-0.014091,-0.064386,-0.019696,0.998614,39533.662701
0.001733,0.002589,-0.014091,-0.044336,0.009967,1.017474,39533.667677
0.004929,0.003654,-0.022613,-0.053400,-0.020978,0.998340,39533.672703
-0.004658,0.001524,-0.025809,-0.085809,-0.073896,0.995593,39533.677679
-0.003593,0.003654,-0.024744,-0.095056,-0.074079,0.982226,39533.682693
0.000668,-0.006998,-0.018352,-0.080683,-0.022901,1.017291,39533.687675
-0.001462,-0.002737,-0.014091,-0.051386,0.013537,1.028277,39533.692701
-0.002528,-0.005933,-0.018352,-0.038660,-0.004499,1.028461,39533.697681
-0.002528,0.001524,-0.022613,-0.074365,-0.057233,0.980853,39533.702697
0.002799,-0.006998,-0.023679,-0.111261,-0.088178,0.957141,39533.707682
-0.001462,-0.004868,-0.022613,-0.100733,-0.055585,0.953296,39533.712697
0.001733,-0.001672,-0.019418,-0.056879,-0.009717,0.961352,39533.717679
0.001733,-0.001672,-0.020483,-0.046808,0.005023,0.972796,39533.722699
-0.006789,0.006850,-0.022613,-0.087915,-0.046888,0.955859,39533.727683
-0.005724,0.002589,-0.025809,-0.103845,-0.069959,0.939105,39533.732707
0.002799,0.003654,-0.021548,-0.095148,-0.049359,0.973620,39533.737680
-0.000397,0.006850,-0.017287,-0.066400,0.012622,1.024432,39533.742698
0.008125,0.004720,-0.013026,-0.056330,0.022601,1.037616,39533.747678
0.012386,0.006850,-0.018352,-0.063196,-0.006421,1.001086,39533.752702
0.004929,0.007915,-0.023679,-0.081140,-0.064191,1.009509,39533.757682
0.013451,0.007915,-0.023679,-0.089014,-0.067945,1.000720,39533.762697
0.010255,0.003654,-0.020483,-0.062555,-0.024549,1.026080,39533.767680
0.010255,-0.001672,-0.024744,-0.038385,-0.004316,1.008594,39533.772695
0.008125,-0.000607,-0.018352,-0.052210,-0.023999,1.004199,39533.777704
0.007060,0.001524,-0.020483,-0.087183,-0.077008,0.977099,39533.782673
-0.000397,0.002589,-0.023679,-0.098627,-0.096875,0.967120,39533.787711
-0.003593,-0.001672,-0.022613,-0.087549,-0.053846,0.993030,39533.792678
-0.006789,0.000459,-0.018352,-0.073358,0.002368,1.004840,39533.797710
-0.001462,0.000459,-0.019418,-0.046716,0.014270,0.999347,39533.802672
-0.000397,0.002589,-0.016222,-0.068414,-0.029676,0.998431,39533.807712
0.004929,-0.000607,-0.022613,-0.095423,-0.055494,0.989093,39533.812674
0.005994,0.003654,-0.029005,-0.084162,-0.043592,0.997699,39533.817706
0.007060,-0.005933,-0.022613,-0.044519,0.009875,1.023700,39533.822670
0.008125,-0.000607,-0.017287,-0.053308,0.014178,1.015552,39533.827704
0.004929,-0.003803,-0.019418,-0.072260,-0.032331,0.969409,39533.832672
0.007060,-0.001672,-0.020483,-0.092035,-0.089276,0.967578,39533.837706
